gene_id;OxvsUn_log2FoldChange;OxvsUn_padj;LorvsUn_log2FoldChange;LorvsUn_padj;Cmpd8vsUn_log2FoldChange;Cmpd8vsUn_padj;Cmpd8_OxvsUn_log2FoldChange;Cmpd8_OxvsUn_padj;Lor_OxvsUn_log2FoldChange;Lor_OxvsUn_padj;OxvsCmpd8_log2FoldChange;OxvsCmpd8_padj;Cmpd8_OxvsOx_log2FoldChange;Cmpd8_OxvsOx_padj;Lor_OxvsOx_log2FoldChange;Lor_OxvsOx_padj;OxvsLor_log2FoldChange;OxvsLor_padj;Cmpd8vsLor_log2FoldChange;Cmpd8vsLor_padj;Cmpd8_OxvsLor_log2FoldChange;Cmpd8_OxvsLor_padj;Lor_OxvsLor_log2FoldChange;Lor_OxvsLor_padj;Cmpd8_OxvsCmpd8_log2FoldChange;Cmpd8_OxvsCmpd8_padj;Lor_OxvsCmpd8_log2FoldChange;Lor_OxvsCmpd8_padj;Lor_OxvsCmpd8_Ox_log2FoldChange;Lor_OxvsCmpd8_Ox_padj;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
SA_RS04840;0.20710672;0.998919387;0.319350391;1;0.079075723;0.999892985;0.136158398;0.949037637;0.614684279;0.455079071;0.122716665;0.999998795;-0.0599897;0.998335204;0.403524255;0.6155459;-0.114289204;0.935829193;-0.23980845;0.957434606;-0.186528694;0.999777863;0.279032304;1;0.054477717;0.999670027;0.528162451;0.552110573;0.457510008;0.670964751;opp4C;NC_002745.2;968629;969510;+;882;protein_coding;ABC transporter permease && PF12911:N-terminal TM domain of oligopeptide transport permease C|PF00528:Binding-protein-dependent transport system inner membrane component;BPD_transp_1
SA_RS04845;0.217014071;0.998919387;-0.020261904;0.988525306;0.129187374;0.999892985;0.213443998;0.396697787;0.186181653;0.478109492;0.088324485;0.999998795;0.001988769;0.999026641;-0.033454738;0.96280141;0.238017462;0.612722064;0.15017995;0.857545201;0.228743341;0.999777863;0.195255765;0.613461519;0.083082354;0.999670027;0.056397045;0.896735245;-0.043790828;0.944552174;trpS;NC_002745.2;969552;970541;-;990;protein_coding;tryptophantRNA ligase && PF00579:tRNA synthetases class I (W and Y);-
SA_RS04850;0.317408384;0.998919387;0.360309795;0.245227883;0.184976961;0.999892985;0.152383938;0.788884098;0.203711509;0.711263402;0.132397975;0.999998795;-0.158602099;0.947106603;-0.11582548;0.886431122;-0.041838175;0.960977824;-0.174846637;0.913170291;-0.212857305;0.999777863;-0.168370573;0.845762534;-0.033378224;0.999670027;0.017796058;0.987298503;0.034525821;0.979448413;spxA;NC_002745.2;970835;971230;+;396;protein_coding;transcriptional regulator SpxA && PF03960:ArsC family;-
Novel00137;0.469049127;1;0.351044056;1;0.296911519;0.999892985;0.909770323;1;1.80839951;1;0.163110714;0.999998795;0.457301831;0.985832857;1.337204257;0.333744673;0.114657958;1;-0.047405632;1;0.548435878;0.999777863;1.438082459;1;0.604580253;0.999670027;1.497585602;0.222605879;0.86882954;0.733217523;Novel00137;NC_002745.2;970971;971990;-;1020;-;PF05389:Negative regulator of genetic competence (MecA)|PF03960:ArsC family;-
SA_RS04855;0.37673556;0.998919387;0.297612787;0.614907139;-0.304117991;0.999892985;0.360192212;0.477239457;1.211763834;0.000194642;0.679729607;0.345746983;-0.01075469;0.998335204;0.83182384;0.045763273;0.076980705;0.940542952;-0.602663001;0.300328295;0.055105134;0.999777863;0.901597137;0.04442556;0.661964555;0.213199481;1.512042444;0.00000492;0.835362245;0.030590575;mecA;NC_002745.2;971601;972320;+;720;protein_coding;adaptor protein MecA && PF05389:Negative regulator of genetic competence (MecA);-
Novel00138;0.054944275;1;0.133182051;1;-0.592147597;0.999892985;-2.180649999;1;-0.748618671;1;0.646172951;1;-2.247926141;0.699484815;-0.813294972;1;-0.075581803;1;-0.727459026;1;-2.32590959;0.901695631;-0.892748401;1;-1.594069879;1;-0.15791653;1;1.426621847;1;Novel00138;NC_002745.2;972055;972616;-;562;-;PF06054:Competence protein CoiA-like family|PF05389:Negative regulator of genetic competence (MecA);CoiA
SA_RS04860;-0.33963432;1;-0.372920796;1;-0.390093482;0.999892985;-0.17716651;0.945715267;-0.071541942;0.967218064;0.049471193;0.999998795;0.166527379;0.991240952;0.271078644;1;0.031327992;1;-0.018132098;1;0.186881877;0.999777863;0.292257065;1;0.208135827;0.999670027;0.308614874;0.886109798;0.09560593;0.973018464;ABD30061.1;NC_002745.2;972441;973427;+;987;protein_coding;competence protein CoiA family protein && PF06054:Competence protein CoiA-like family;CoiA
SA_RS04865;-0.195970859;0.998919387;0.663540979;0.007194247;0.239763682;0.999892985;0.385216953;0.470580397;0.835838031;0.000922967;-0.437043705;0.842951375;0.587207563;0.305442366;1.028612693;0.000179422;-0.859886707;0.002426923;-0.423370679;0.577445126;-0.284714598;0.999777863;0.159937188;0.661480954;0.143502811;0.999670027;0.594298156;0.139576651;0.434954261;0.306425113;pepF;NC_002745.2;973475;975283;+;1809;protein_coding;oligoendopeptidase F && PF01432:Peptidase family M3|PF08439:Oligopeptidase F;Peptidase_M3
SA_RS04870;0.399887107;0.998919387;1.016273671;0.007893334;0.354349925;0.999892985;0.784841289;0.062982283;1.169828906;0.0000195;0.042989088;0.999998795;0.391963676;0.656478436;0.767459928;0.004584223;-0.615561377;0.194779858;-0.659988514;0.494568512;-0.23709969;0.999777863;0.140878234;0.845762534;0.427795946;0.999670027;0.812229037;0.083303108;0.368507188;0.427139345;yjbH;NC_002745.2;975743;976549;-;807;protein_coding;protease adaptor protein YjbH && PF13743:Thioredoxin;-
Novel00139;-2.514253192;1;-1.241874266;1;-0.749385616;0.999892985;-2.305556343;1;-2.038306858;1;-1.76884976;1;0.213869544;1;0.489457395;1;-1.265848078;1;0.500033076;1;-1.067219158;0.999777863;-0.79607898;1;-1.568180882;1;-1.307318694;1;0.26345052;1;Novel00139;NC_002745.2;975936;976080;+;145;-;PF13743:Thioredoxin;-
SA_RS04875;0.200327569;0.998919387;0.979665595;0.060870566;0.466407063;0.999892985;0.915233381;0.130763116;1.39386905;0.000758907;-0.268900373;0.999998795;0.723963966;0.145550125;1.191532237;0.00000777;-0.779708166;0.022745367;-0.512547427;0.681902096;-0.068999373;0.999777863;0.403465163;0.418237552;0.447941348;0.999670027;0.924535567;0.068586418;0.460174184;0.370617669;ABD30064.1;NC_002745.2;976572;976937;-;366;protein_coding;truncated hemoglobin YjbI && PF01152:Bacterial-like globin;-
SA_RS04880;0.209487343;0.998919387;0.859953014;0.251448421;0.414057264;0.999892985;0.469979593;0.676708255;1.072668077;0.047353751;-0.207391506;0.999998795;0.269899984;0.869263033;0.860920158;0.009005688;-0.650375464;0.19347424;-0.444719851;0.849763006;-0.393647947;0.999777863;0.20163405;0.819361606;0.055776099;0.999670027;0.65748233;0.323277572;0.584204475;0.232387693;ABD30065.1;NC_002745.2;977041;977634;-;594;protein_coding;CYTH domain-containing protein && PF01928:CYTH domain;-
SA_RS04885;0.301963597;0.998919387;0.359689705;0.63645943;0.253618793;0.999892985;0.822461034;0.061773167;0.782337386;0.067558549;0.047251274;0.999998795;0.526371456;0.656478436;0.476613771;0.460348189;-0.059361237;0.968866193;-0.10688448;0.978319004;0.457141336;0.921806337;0.411494281;0.53332825;0.568472078;0.624692319;0.527470355;0.274726532;-0.056967119;0.957983598;ABD30066.1;NC_002745.2;977820;978167;+;348;protein_coding;hypothetical protein && -;-
SA_RS04890;0.233750485;0.998919387;0.492545396;0.196901817;0.044867685;0.999892985;0.510546958;0.168596348;0.832100057;0.001593747;0.18805426;0.999998795;0.28255294;0.822877383;0.595987814;0.067614313;-0.257288906;0.69478656;-0.446114399;0.580018666;0.012926451;0.999777863;0.329579358;0.53332825;0.463669481;0.91708671;0.785959809;0.031602185;0.306425363;0.538312313;ABD30067.1;NC_002745.2;978184;978819;+;636;protein_coding;GTP pyrophosphokinase family protein && PF04607:Region found in RelA / SpoT proteins;-
SA_RS04895;0.178053581;0.998919387;0.235923387;0.376554849;0.00168595;0.999892985;0.33501317;0.370454047;0.301954951;0.300345446;0.175824725;0.999998795;0.161803903;0.949799247;0.120558002;0.834130037;-0.057317053;0.935982253;-0.233304314;0.738940919;0.09291696;0.999777863;0.054182605;0.932989291;0.330575671;0.976798155;0.297252767;0.432042614;-0.048214536;0.961327513;nadK;NC_002745.2;978836;979645;+;810;protein_coding;NAD kinase && PF01513:ATP-NAD kinase;NAD_kinase
SA_RS04900;-0.009915726;0.998919387;0.454312875;0.206008748;0.117811338;0.999892985;0.072729573;0.945715267;0.205880244;0.753067485;-0.128527419;0.999998795;0.087324345;0.989089165;0.21383512;0.796909206;-0.465381317;0.325720145;-0.336373129;0.760633018;-0.386965977;0.999777863;-0.261671983;0.809949401;-0.048073217;0.999670027;0.082724778;0.931347895;0.116960605;0.939238714;ABD30069.1;NC_002745.2;979642;980496;+;855;protein_coding;RluA family pseudouridine synthase && PF00849:RNA pseudouridylate synthase;-
SA_RS04905;-0.213183332;0.998919387;0.255156212;0.700883617;-0.003258431;0.999892985;0.117041558;0.890119457;-0.148560644;0.805468759;-0.209643894;0.999998795;0.336484179;0.777386886;0.064946558;0.951584931;-0.469209836;0.465610569;-0.258907583;0.9100357;-0.143518934;0.999777863;-0.414863146;0.569940218;0.118372628;0.999670027;-0.148829591;0.86454715;-0.281320734;0.718125525;mgtE;NC_002745.2;980517;981902;+;1386;protein_coding;magnesium transporter && PF00571:CBS domain|PF01769:Divalent cation transporter|PF03448:MgtE intracellular N domain;CBS
SA_RS04910;-0.080533889;0.998919387;0.37256436;0.129038255;0.045528588;0.999892985;0.081032502;0.899818444;0.081702604;0.857252093;-0.125395607;0.999998795;0.167026328;0.934208531;0.161264693;0.765252509;-0.45267318;0.245361791;-0.326641645;0.550668472;-0.296736033;0.971791594;-0.302907231;0.53332825;0.033770068;0.999670027;0.034583336;0.957167779;-0.01475215;0.986741719;ABD30071.1;NC_002745.2;981912;983756;+;1845;protein_coding;monovalent cation:proton antiporter family protein && PF02254:TrkA-N domain|PF00999:Sodium/hydrogen exchanger family|PF02080:TrkA-C domain;Na_H_Exchanger
SA_RS04915;0.047705733;0.998919387;0.308247157;0.432208708;0.057374734;0.999892985;0.360517295;0.177683014;0.405752672;0.12603622;-0.009353542;0.999998795;0.318709057;0.470741369;0.357254421;0.204500606;-0.261373982;0.639866886;-0.251151618;0.896195318;0.046385952;0.999777863;0.085763483;0.903889317;0.300986882;0.999670027;0.345112062;0.476553198;0.029415972;0.965515511;fabI;NC_002745.2;984034;984804;+;771;protein_coding;enoyl-ACP reductase FabI && PF13561:Enoyl-(Acyl carrier protein) reductase;-
SA_RS04920;0.090000471;0.998919387;-0.899056945;0.0000074;-0.413981679;0.153178471;-0.865856001;0.000410047;-1.017860056;0.000152234;0.504855476;0.219106289;-0.949817969;0.001449255;-1.109464365;0.000133143;0.988514554;0.000221439;0.484467438;0.175622093;0.02865501;0.999777863;-0.130879641;0.8594405;-0.452221497;0.616276105;-0.60496553;0.078892417;-0.169703173;0.832733364;cozEa;NC_002745.2;985001;986086;-;1086;protein_coding;cell elongation protein CozEa && PF01594:Domain of unknown function DUF20;-
SA_RS04925;-0.04349826;0.998919387;0.089892608;0.966858261;0.181470293;0.999892985;0.024952336;0.993192673;0.006449104;0.99409536;-0.223678031;0.999998795;0.074532965;0.996984375;0.04536545;0.977370055;-0.13288158;0.913385998;0.091360803;0.983469731;-0.068309411;0.999777863;-0.093988719;0.908963062;-0.154674521;0.999670027;-0.173113362;0.807406974;-0.036258262;0.976492785;ABD30074.1;NC_002745.2;986428;987996;+;1569;protein_coding;alanine/glycine:cation symporter family protein && PF01235:Sodium:alanine symporter family;-
SA_RS04930;-0.195465062;0.998919387;-0.256534929;0.811011888;0.025715704;0.999892985;-0.133714969;0.936496091;-0.164524993;0.866524041;-0.220462992;0.999998795;0.068999929;0.998335204;0.025550949;0.991687136;0.061037227;0.973385852;0.283130697;0.910601038;0.116764462;0.999777863;0.079375575;0.969682642;-0.158777587;0.999670027;-0.188087198;0.870563899;-0.049705419;0.981780328;ABD30075.1;NC_002745.2;988141;988899;+;759;protein_coding;esterase family protein && PF00756:Putative esterase;-
SA_RS04935;0.211457634;0.998919387;-0.849740797;0.221068979;-0.217975555;0.999892985;-0.280180845;0.850667337;-0.858723073;0.128966841;0.428743338;0.999998795;-0.483225957;0.835941544;-1.073639427;0.039865005;1.060640187;0.085369783;0.630909422;0.386719686;0.565688306;0.861413948;-0.019137402;0.985399936;-0.060972357;0.999670027;-0.642584876;0.175343885;-0.598726252;0.315344503;ABD30076.1;NC_002745.2;989093;989602;+;510;protein_coding;YjcG family protein && PF13563:2'-5' RNA ligase superfamily;-
SA_RS04940;-0.082093553;0.998919387;-0.127966174;0.778516604;-0.20818424;0.999892985;-0.20258813;0.717174232;-0.2052857;0.494952543;0.126385141;0.999998795;-0.114642121;0.98246411;-0.125353362;0.804682407;0.045436919;0.951201033;-0.080143169;0.950224565;-0.080854206;0.999777863;-0.090418495;0.837696781;0.004129735;0.999670027;0.001633767;0.997199325;-0.01853277;0.980226968;ltaA;NC_002745.2;989715;990905;-;1191;protein_coding;MFS transporter && PF07690:Major Facilitator Superfamily;MFS_1
Novel00140;0.299963243;1;-0.409395758;1;-0.185318449;0.999892985;-0.409774287;1;-0.009456154;1;0.483210262;0.999998795;-0.704186441;0.860755626;-0.312534117;1;0.706946606;1;0.225096718;1;-0.00272079;0.999777863;0.390060824;1;-0.228229246;1;0.170995936;1;0.382748328;1;Novel00140;NC_002745.2;990677;991001;+;325;-;-;-
SA_RS04945;-0.12090261;0.998919387;0.081748906;0.864999284;-0.101851828;0.999892985;-0.006003471;0.997029482;0.084389419;0.846437293;-0.020124171;0.999998795;0.121149294;0.951278054;0.203837332;0.667381063;-0.203276021;0.658181893;-0.182933765;0.73226883;-0.093655436;0.999777863;-0.010188409;0.989963221;0.093501853;0.999670027;0.183358298;0.672957221;0.074457229;0.924478961;ugtP;NC_002745.2;990883;992058;-;1176;protein_coding;diglucosyl diacylglycerol synthase && PF06925:Monogalactosyldiacylglycerol (MGDG) synthase|PF04101:Glycosyltransferase family 28 C-terminal domain;-
Novel00141;-0.543182495;1;-0.877767675;1;-0.654563805;0.999892985;-1.269766019;0.299763849;-0.629467947;0.561272011;0.112884864;0.999998795;-0.724652224;0.885267695;-0.085878493;1;0.332377303;1;0.220662121;1;-0.395956252;0.999777863;0.243053806;1;-0.616412322;0.999670027;0.027458493;1;0.629999502;1;Novel00141;NC_002745.2;991154;991438;+;285;-;PF04101:Glycosyltransferase family 28 C-terminal domain;-
SA_RS04950;-0.340595846;0.920777311;-0.228631888;0.614907139;-0.066328829;0.999892985;-0.144416439;0.798177174;-0.070858264;0.840385657;-0.27391123;0.999998795;0.201042321;0.87362099;0.266764326;0.406573456;-0.114159431;0.870552121;0.161638318;0.950224565;0.077349928;0.999777863;0.143556116;0.819361606;-0.08030065;0.999670027;-0.007324082;0.995697742;0.057327621;0.939238714;murE;NC_002745.2;992491;993975;+;1485;protein_coding;UDP-N-acetylmuramoyl-L-alanyl-D-glutamateL-lysine ligase && PF02875:Mur ligase family, glutamate ligase domain|PF08245:Mur ligase middle domain|PF01225:Mur ligase family, catalytic domain;-
SA_RS04955;-0.277714027;0.998919387;-0.162644429;0.754985328;-0.181224397;0.999892985;-0.269943393;0.585170734;-0.23399984;0.556927781;-0.094316783;0.999998795;0.012212481;0.998335204;0.040935062;0.965898011;-0.115378387;0.883180905;-0.018971118;0.995832088;-0.113853719;0.999777863;-0.084417189;0.916517512;-0.091148197;0.999670027;-0.055475836;0.952859413;0.020963411;0.983153185;ABD30080.1;NC_002745.2;993965;994216;+;252;protein_coding;YueH family protein && PF14166:YueH-like protein;-
SA_RS04960;-0.11235029;0.998919387;-0.048238715;0.973153532;-0.126758505;0.999892985;-0.223027716;0.761118678;-0.403310369;0.320521567;0.014822745;0.999998795;-0.106013627;0.989089165;-0.292858706;0.509120969;-0.064298013;0.924983686;-0.077820815;0.984697015;-0.180930989;0.999777863;-0.368801064;0.482143783;-0.099401938;0.999670027;-0.280382782;0.658453536;-0.196083734;0.782490641;prfC;NC_002745.2;994216;995778;+;1563;protein_coding;peptide chain release factor 3 && PF16658:Class II release factor RF3, C-terminal domain|PF00009:Elongation factor Tu GTP binding domain|PF03144:Elongation factor Tu domain 2;GTP_EFTU
SA_RS04965;-0.075614694;0.998919387;0.346574121;0.707170762;-0.014049918;0.999892985;0.355360491;0.561018519;0.399721013;0.494952543;-0.061513725;0.999998795;0.436450001;0.614810943;0.47449655;0.470630604;-0.4252683;0.663670041;-0.362367724;0.897686705;0.000272491;0.999777863;0.038889475;0.985277242;0.365751305;0.999670027;0.408282245;0.590912937;0.027701082;0.986741719;ABD30082.1;NC_002745.2;996080;996883;+;804;protein_coding;TerC family protein && PF03741:Integral membrane protein TerC family;-
Novel00142;0.804605037;1;0.502005328;1;0.158097134;1;-0.160909139;1;0.91825882;1;0.633998817;1;-0.967435837;0.989089165;0.124359603;1;0.291838367;1;-0.343115076;1;-0.677851702;0.999777863;0.394643783;1;-0.357279137;1;0.739453051;1;1.076831927;1;Novel00142;NC_002745.2;996815;997219;-;405;-;-;-
SA_RS04970;-0.420983844;0.998919387;0.138275454;0.838984542;0.090007849;0.999892985;-0.125836123;0.87148222;0.096328617;0.830104753;-0.509810924;0.804005742;0.300290351;0.81748574;0.516851262;0.151496896;-0.559814821;0.245361791;-0.048508121;0.995832088;-0.270331802;0.999777863;-0.054507938;0.943473268;-0.218002085;0.999670027;0.004416655;0.997199325;0.207355603;0.714566428;ABD30083.1;NC_002745.2;997102;999426;+;2325;protein_coding;S1C family serine protease && PF13180:PDZ domain|PF13365:Trypsin-like peptidase domain;-
SA_RS04975;-0.26121077;0.998919387;0.249144307;0.579868445;0.010062978;0.999892985;-0.064861952;0.936496091;-0.157208037;0.73827081;-0.269847266;0.999998795;0.201979969;0.961481397;0.103374706;0.914990619;-0.509751493;0.457172171;-0.238450825;0.883163996;-0.319870573;0.921806337;-0.419269441;0.382053771;-0.076989133;0.999670027;-0.168337407;0.804467119;-0.107434913;0.90273723;ABD30084.1;NC_002745.2;999443;1000801;+;1359;protein_coding;TrkH family potassium uptake protein && PF02386:Cation transport protein;-
SA_RS04980;0.261008217;0.998919387;0.240878958;0.707648357;0.29187634;0.999892985;0.430555246;0.396697787;0.227101726;0.592175153;-0.032110588;0.999998795;0.176959293;0.928783903;-0.03567174;0.963817488;0.019089082;0.985160107;0.050631104;0.995832088;0.184529549;0.999777863;-0.024788183;0.981296522;0.138088958;0.999670027;-0.066399106;0.929921407;-0.221184341;0.687136916;ABD30085.1;NC_002745.2;1000940;1002451;+;1512;protein_coding;bifunctional UDP-sugar hydrolase/5'-nucleotidase && PF02872:5'-nucleotidase, C-terminal domain;-
SA_RS04985;;;;;;;;;2.874970074;1;;;;;2.756051584;1;;;;;;;2.84843487;1;;;2.974516575;1;2.939391253;1;unknown;NC_002745.2;1002631;1002719;-;89;protein_coding;tRNA-Ser && -;-
SA_RS04990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;unknown;NC_002745.2;1002722;1002796;-;75;protein_coding;tRNA-Asn && -;-
SA_RS04995;-0.076095776;0.998919387;-1.083437427;0.090721845;-1.023158895;0.751941173;-1.1116199;0.141444796;-0.471553116;0.428906258;0.947028295;0.641840426;-1.031807444;0.262590294;-0.394211736;0.560711439;1.006959241;0.147301465;0.061124919;0.995832088;-0.033321403;0.999777863;0.599524336;0.482143783;-0.09282488;0.999670027;0.544817758;0.538916407;0.626543484;0.48204018;ABD30086.1;NC_002745.2;1002938;1003507;-;570;protein_coding;competence protein ComK && PF06338:ComK protein;ComK
SA_RS05000;2.613373027;0.061635705;2.231467116;0.000614334;1.272023638;0.747192864;3.132817279;0.000405164;3.403488064;0.000000469;1.342930014;0.65677954;0.525609918;0.952033844;0.784202713;0.536033284;0.385698423;0.837720519;-0.958601215;0.495783968;0.89704463;0.999777863;1.165049953;0.180339398;1.862831112;0.318289315;2.13595255;0.00534187;0.255280463;0.909451858;ABD30087.1;NC_002745.2;1003717;1003935;+;219;protein_coding;IDEAL domain-containing protein && PF08858:IDEAL domain;-
SA_RS05005;0.271312933;0.998919387;1.008829483;0.002487784;0.478868788;0.999892985;0.947441609;0.007560384;1.102653562;0.000489593;-0.209693657;0.999998795;0.680955041;0.365622919;0.826185672;0.072473212;-0.739129925;0.203419289;-0.529926685;0.563554559;-0.068309449;0.999777863;0.080686052;0.923492798;0.465784379;0.999670027;0.620331176;0.204926551;0.139255291;0.877089253;ABD30088.1;NC_002745.2;1004016;1005002;-;987;protein_coding;lipoateprotein ligase && PF10437:Bacterial lipoate protein ligase C-terminus|PF03099:Biotin/lipoate A/B protein ligase family;BPL_LipA_LipB
SA_RS05010;-0.267366131;0.998919387;0.288176816;0.793937753;0.254879447;0.999892985;0.674114625;0.033068337;0.743430651;0.060537895;-0.522711283;0.891997413;0.949385744;0.070502048;1.013280953;0.036013041;-0.559114556;0.612722064;-0.035577857;0.995832088;0.377797205;0.999777863;0.444333299;0.661480954;0.416532519;0.999670027;0.485085185;0.397864389;0.053997456;0.965515511;ABD30089.1;NC_002745.2;1005201;1005377;+;177;protein_coding;YkvS family protein && PF09953:Uncharacterized protein conserved in bacteria (DUF2187);-
SA_RS05015;-0.301657574;0.998919387;0.291891688;0.4302432;0.103454591;0.999892985;0.424218311;0.07364926;0.447148516;0.093368396;-0.40425329;0.985175752;0.733212402;0.276260378;0.749899036;0.106545982;-0.594279525;0.38498622;-0.188994903;0.9100357;0.125341599;0.999777863;0.143199775;0.81627385;0.318819965;0.999670027;0.342413608;0.400126635;0.007952255;0.986741719;ABD30090.1;NC_002745.2;1005392;1005994;+;603;protein_coding;CPBP family glutamic-type intramembrane protease && PF02517:CAAX protease self-immunity;-
